==26367== NVPROF is profiling process 26367, command: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=8) --multiprocessing-fork
==26367== Profiling application: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=8) --multiprocessing-fork
==26367== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ms,ms,,,,,,,,KB,KB,MB,GB/s,,,,,,,
2241.732540,0.007903,,,,,,,,,,2.000000,247.137163,"Device",,"Tesla V100-DGXS-32GB (0)","1","82","[CUDA memset]",3985
2244.783315,0.001440,,,,,,,,,,0.003296,2.235174,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4180
2244.796115,0.001056,,,,,,,,,,0.000015,0.014111,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4184
2244.808115,0.001407,,,,,,,,,,0.003296,2.287598,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4188
2244.817298,0.001057,,,,,,,,,,0.000015,0.014098,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4192
2244.826898,0.001440,,,,,,,,,,0.003296,2.235174,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4196
2244.835250,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4200
2244.844690,0.001408,,,,,,,,,,0.003296,2.285974,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4204
2244.853330,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4208
2244.862738,0.001440,,,,,,,,,,0.003296,2.235174,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4212
2244.870802,0.001056,,,,,,,,,,0.000015,0.014111,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4216
2244.880274,0.001439,,,,,,,,,,0.003296,2.236727,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4220
2244.888594,0.001055,,,,,,,,,,0.000015,0.014124,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4224
2244.897969,0.001408,,,,,,,,,,0.003296,2.285974,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4228
2244.905873,0.001056,,,,,,,,,,0.000015,0.014111,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4232
2244.914993,0.001408,,,,,,,,,,0.003296,2.285974,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4236
2244.923473,0.001056,,,,,,,,,,0.000015,0.014111,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4240
2246.104897,0.012800,,,,,,,,,,10.000000,762.939453,"Device",,"Tesla V100-DGXS-32GB (0)","1","83","[CUDA memset]",4253
2291.031501,0.013568,,,,,,,,,,10.000000,719.754201,"Device",,"Tesla V100-DGXS-32GB (0)","1","84","[CUDA memset]",4269
2335.036326,0.013823,,,,,,,,,,10.000000,706.476525,"Device",,"Tesla V100-DGXS-32GB (0)","1","85","[CUDA memset]",4285
2378.995551,0.013983,,,,,,,,,,10.000000,698.392691,"Device",,"Tesla V100-DGXS-32GB (0)","1","86","[CUDA memset]",4301
2422.961527,0.004320,,,,,,,,,,2.000000,452.112269,"Device",,"Tesla V100-DGXS-32GB (0)","1","87","[CUDA memset]",4315
2466.976591,0.003904,,,,,,,,,,2.000000,500.288166,"Device",,"Tesla V100-DGXS-32GB (0)","1","88","[CUDA memset]",4329
2511.213029,0.013632,,,,,,,,,,10.000000,716.375073,"Device",,"Tesla V100-DGXS-32GB (0)","1","89","[CUDA memset]",4344
2554.984384,0.013824,,,,,,,,,,10.000000,706.425420,"Device",,"Tesla V100-DGXS-32GB (0)","1","90","[CUDA memset]",4359
2598.939225,0.004480,,,,,,,,,,2.000000,435.965402,"Device",,"Tesla V100-DGXS-32GB (0)","1","91","[CUDA memset]",4374
2642.958801,0.003840,,,,,,,,,,2.000000,508.626302,"Device",,"Tesla V100-DGXS-32GB (0)","1","92","[CUDA memset]",4389
2687.159655,0.013471,,,,,,,,,,10.000000,724.936901,"Device",,"Tesla V100-DGXS-32GB (0)","1","93","[CUDA memset]",4403
2734.674992,0.013920,,,,,,,,,,10.000000,701.553520,"Device",,"Tesla V100-DGXS-32GB (0)","1","94","[CUDA memset]",4417
2782.621908,0.004544,,,,,,,,,,2.000000,429.825044,"Device",,"Tesla V100-DGXS-32GB (0)","1","95","[CUDA memset]",4433
2826.618252,0.003777,,,,,,,,,,2.000000,517.110140,"Device",,"Tesla V100-DGXS-32GB (0)","1","96","[CUDA memset]",4449
2870.483623,0.003968,,,,,,,,,,2.000000,492.219002,"Device",,"Tesla V100-DGXS-32GB (0)","1","97","[CUDA memset]",4465
2918.457450,0.003808,,,,,,,,,,2.000000,512.900473,"Device",,"Tesla V100-DGXS-32GB (0)","1","98","[CUDA memset]",4481
2967.395393,0.001504,,,,,,,,,,0.000092,0.059446,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4487
2968.540914,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4489
2969.036299,0.001024,,,,,,,,,,0.000092,0.087311,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4491
2969.480550,0.001055,,,,,,,,,,0.000092,0.084746,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4493
2970.042782,0.001024,,,,,,,,,,0.000092,0.087311,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4495
2970.561015,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4497
2971.701384,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4499
2972.200289,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4501
2972.686235,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4503
2973.168084,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4505
2973.683630,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4507
2974.220775,0.001024,,,,,,,,,,0.000092,0.087311,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4509
2974.652545,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4511
2975.186618,0.001024,,,,,,,,,,0.000092,0.087311,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4513
2975.708627,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4515
2976.199084,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4517
2977.092353,0.013503,,,,,,,,,,10.000000,723.218914,"Device",,"Tesla V100-DGXS-32GB (0)","1","99","[CUDA memset]",4531
3019.021780,0.013728,,,,,,,,,,10.000000,711.365457,"Device",,"Tesla V100-DGXS-32GB (0)","1","100","[CUDA memset]",4547
3063.053900,0.013760,,,,,,,,,,10.000000,709.711119,"Device",,"Tesla V100-DGXS-32GB (0)","1","101","[CUDA memset]",4563
3107.195907,0.013856,,,,,,,,,,10.000000,704.793952,"Device",,"Tesla V100-DGXS-32GB (0)","1","102","[CUDA memset]",4579
3303.289370,0.013727,,,,,,,,,,10.000000,711.417280,"Device",,"Tesla V100-DGXS-32GB (0)","1","103","[CUDA memset]",4594
3346.947798,0.013984,,,,,,,,,,10.000000,698.342749,"Device",,"Tesla V100-DGXS-32GB (0)","1","104","[CUDA memset]",4609
3391.061261,0.013984,,,,,,,,,,10.000000,698.342749,"Device",,"Tesla V100-DGXS-32GB (0)","1","105","[CUDA memset]",4623
3434.486029,0.013824,,,,,,,,,,10.000000,706.425420,"Device",,"Tesla V100-DGXS-32GB (0)","1","106","[CUDA memset]",4637
3762.633740,0.001472,,,,,,,,,,0.000092,0.060738,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4643
3762.817833,0.001024,,,,,,,,,,0.000092,0.087311,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4645
3762.990855,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4647
3763.163333,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4649
3763.326787,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4651
3763.488609,0.001055,,,,,,,,,,0.000092,0.084746,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4653
3763.638559,0.001055,,,,,,,,,,0.000092,0.084746,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4655
3763.790397,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4657
3768.824890,0.077407,,,,,,,,,,64.000000,807.420518,"Device",,"Tesla V100-DGXS-32GB (0)","1","107","[CUDA memset]",4668
3810.100598,0.001792,,,,,,,,,,0.006393,3.484144,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4674
3824.297018,0.001824,,,,,,,,,,0.000015,0.008169,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","80","[CUDA memcpy HtoD]",4683
3824.303450,0.001056,,,,,,,,,,0.000015,0.014111,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","80","[CUDA memcpy HtoD]",4686
3824.308442,0.001056,,,,,,,,,,0.000015,0.014111,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","80","[CUDA memcpy HtoD]",4689
3824.312954,0.001056,,,,,,,,,,0.000015,0.014111,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","80","[CUDA memcpy HtoD]",4692
