==30561== NVPROF is profiling process 30561, command: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=20) --multiprocessing-fork
==30561== Profiling application: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=20) --multiprocessing-fork
==30561== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ms,ms,,,,,,,,KB,KB,MB,GB/s,,,,,,,
1876.617577,0.008000,,,,,,,,,,2.000000,244.140625,"Device",,"Tesla V100-DGXS-32GB (3)","1","82","[CUDA memset]",3985
1879.716583,0.001472,,,,,,,,,,0.003296,2.186583,"Device",,"Tesla V100-DGXS-32GB (3)","1","80","[CUDA memset]",4180
1879.728679,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (3)","1","80","[CUDA memset]",4184
1880.930138,0.012864,,,,,,,,,,10.000000,759.143734,"Device",,"Tesla V100-DGXS-32GB (3)","1","83","[CUDA memset]",4199
1924.766235,0.004192,,,,,,,,,,2.000000,465.917223,"Device",,"Tesla V100-DGXS-32GB (3)","1","84","[CUDA memset]",4215
1969.071447,0.001280,,,,,,,,,,0.000092,0.069849,"Pageable","Device","Tesla V100-DGXS-32GB (3)","1","81","[CUDA memcpy HtoD]",4221
1970.346761,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (3)","1","81","[CUDA memcpy HtoD]",4223
1971.286718,0.003840,,,,,,,,,,2.000000,508.626302,"Device",,"Tesla V100-DGXS-32GB (3)","1","85","[CUDA memset]",4239
2056.038048,0.001024,,,,,,,,,,0.000092,0.087311,"Pageable","Device","Tesla V100-DGXS-32GB (3)","1","81","[CUDA memcpy HtoD]",4245
2062.014303,0.011360,,,,,,,,,,8.000000,687.720070,"Device",,"Tesla V100-DGXS-32GB (3)","1","86","[CUDA memset]",4256
2104.645453,0.002048,,,,,,,,,,0.006393,3.048626,"Device",,"Tesla V100-DGXS-32GB (3)","1","80","[CUDA memset]",4262
