==30219== NVPROF is profiling process 30219, command: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=8) --multiprocessing-fork
==30219== Profiling application: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=8) --multiprocessing-fork
==30219== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ms,ms,,,,,,,,KB,KB,MB,GB/s,,,,,,,
1941.020986,0.007200,,,,,,,,,,2.000000,271.267361,"Device",,"Tesla V100-DGXS-32GB (0)","1","82","[CUDA memset]",3985
1945.514380,0.001472,,,,,,,,,,0.003296,2.186583,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4180
1945.526188,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4184
1946.686208,0.012832,,,,,,,,,,10.000000,761.036861,"Device",,"Tesla V100-DGXS-32GB (0)","1","83","[CUDA memset]",4197
1991.144149,0.004543,,,,,,,,,,2.000000,429.919657,"Device",,"Tesla V100-DGXS-32GB (0)","1","84","[CUDA memset]",4211
2035.419564,0.001311,,,,,,,,,,0.000092,0.068198,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4217
2036.514848,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4219
2037.343896,0.013471,,,,,,,,,,10.000000,724.936901,"Device",,"Tesla V100-DGXS-32GB (0)","1","85","[CUDA memset]",4231
2122.767429,0.001057,,,,,,,,,,0.000092,0.084586,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4237
2128.275468,0.011808,,,,,,,,,,8.000000,661.627710,"Device",,"Tesla V100-DGXS-32GB (0)","1","86","[CUDA memset]",4248
