==23646== NVPROF is profiling process 23646, command: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=8) --multiprocessing-fork
==23646== Profiling application: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=8) --multiprocessing-fork
==23646== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ms,ms,,,,,,,,KB,KB,MB,GB/s,,,,,,,
1863.974467,0.007712,,,,,,,,,,2.000000,253.257910,"Device",,"Tesla V100-DGXS-32GB (0)","1","82","[CUDA memset]",3985
1867.344306,0.001568,,,,,,,,,,0.003296,2.052711,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4180
1867.357426,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4184
1867.371314,0.001407,,,,,,,,,,0.003296,2.287598,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4188
1867.380946,0.001056,,,,,,,,,,0.000015,0.014111,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4192
1867.391025,0.001408,,,,,,,,,,0.003296,2.285974,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4196
1867.399825,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4200
1867.409681,0.001408,,,,,,,,,,0.003296,2.285974,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4204
1867.418641,0.001056,,,,,,,,,,0.000015,0.014111,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4208
1867.428305,0.001408,,,,,,,,,,0.003296,2.285974,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4212
1867.436689,0.001056,,,,,,,,,,0.000015,0.014111,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4216
1867.446256,0.001408,,,,,,,,,,0.003296,2.285974,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4220
1867.454960,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4224
1867.465008,0.001408,,,,,,,,,,0.003296,2.285974,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4228
1867.473296,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4232
1867.482928,0.001376,,,,,,,,,,0.003296,2.339136,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4236
1867.491664,0.001024,,,,,,,,,,0.000015,0.014552,"Device",,"Tesla V100-DGXS-32GB (0)","1","80","[CUDA memset]",4240
1868.724830,0.013056,,,,,,,,,,10.000000,747.979856,"Device",,"Tesla V100-DGXS-32GB (0)","1","83","[CUDA memset]",4253
1913.147762,0.013824,,,,,,,,,,10.000000,706.425420,"Device",,"Tesla V100-DGXS-32GB (0)","1","84","[CUDA memset]",4269
1957.099374,0.013792,,,,,,,,,,10.000000,708.064458,"Device",,"Tesla V100-DGXS-32GB (0)","1","85","[CUDA memset]",4285
2001.141511,0.014176,,,,,,,,,,10.000000,688.884382,"Device",,"Tesla V100-DGXS-32GB (0)","1","86","[CUDA memset]",4301
2045.123203,0.004287,,,,,,,,,,2.000000,455.592489,"Device",,"Tesla V100-DGXS-32GB (0)","1","87","[CUDA memset]",4315
2092.999620,0.003840,,,,,,,,,,2.000000,508.626302,"Device",,"Tesla V100-DGXS-32GB (0)","1","88","[CUDA memset]",4329
2137.142685,0.013536,,,,,,,,,,10.000000,721.455748,"Device",,"Tesla V100-DGXS-32GB (0)","1","89","[CUDA memset]",4344
2181.080632,0.014176,,,,,,,,,,10.000000,688.884382,"Device",,"Tesla V100-DGXS-32GB (0)","1","90","[CUDA memset]",4359
2225.180178,0.004064,,,,,,,,,,2.000000,480.591781,"Device",,"Tesla V100-DGXS-32GB (0)","1","91","[CUDA memset]",4374
2313.837437,0.003904,,,,,,,,,,2.000000,500.288166,"Device",,"Tesla V100-DGXS-32GB (0)","1","92","[CUDA memset]",4389
2356.805511,0.013248,,,,,,,,,,10.000000,737.139568,"Device",,"Tesla V100-DGXS-32GB (0)","1","93","[CUDA memset]",4403
2400.681347,0.013760,,,,,,,,,,10.000000,709.711119,"Device",,"Tesla V100-DGXS-32GB (0)","1","94","[CUDA memset]",4417
2444.694558,0.004224,,,,,,,,,,2.000000,462.387547,"Device",,"Tesla V100-DGXS-32GB (0)","1","95","[CUDA memset]",4433
2488.682745,0.003904,,,,,,,,,,2.000000,500.288166,"Device",,"Tesla V100-DGXS-32GB (0)","1","96","[CUDA memset]",4449
2532.684659,0.003808,,,,,,,,,,2.000000,512.900473,"Device",,"Tesla V100-DGXS-32GB (0)","1","97","[CUDA memset]",4465
2576.675822,0.003680,,,,,,,,,,2.000000,530.740489,"Device",,"Tesla V100-DGXS-32GB (0)","1","98","[CUDA memset]",4481
2637.132440,0.001439,,,,,,,,,,0.000092,0.062131,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4487
2637.953099,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4489
2638.322150,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4491
2638.712192,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4493
2639.062651,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4495
2639.463381,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4497
2640.279849,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4499
2640.670499,0.001025,,,,,,,,,,0.000092,0.087226,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4501
2641.074654,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4503
2641.493240,0.001023,,,,,,,,,,0.000092,0.087397,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4505
2641.911697,0.001088,,,,,,,,,,0.000092,0.082176,"Pageable","Device","Tesla V100-DGXS-32GB (0)","1","81","[CUDA memcpy HtoD]",4507
