==30220== NVPROF is profiling process 30220, command: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=12) --multiprocessing-fork
==30220== Profiling application: /usr/bin/python3 -c from multiprocessing.spawn import spawn_main; spawn_main(tracker_fd=6, pipe_handle=12) --multiprocessing-fork
==30220== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ms,ms,,,,,,,,KB,KB,MB,GB/s,,,,,,,
1943.906765,0.007904,,,,,,,,,,2.000000,247.105896,"Device",,"Tesla V100-DGXS-32GB (1)","1","82","[CUDA memset]",3985
1947.664766,0.001440,,,,,,,,,,0.003296,2.235174,"Device",,"Tesla V100-DGXS-32GB (1)","1","80","[CUDA memset]",4180
1947.676925,0.001025,,,,,,,,,,0.000015,0.014538,"Device",,"Tesla V100-DGXS-32GB (1)","1","80","[CUDA memset]",4184
1948.835791,0.013088,,,,,,,,,,10.000000,746.151054,"Device",,"Tesla V100-DGXS-32GB (1)","1","83","[CUDA memset]",4195
1993.297475,0.004288,,,,,,,,,,2.000000,455.486241,"Device",,"Tesla V100-DGXS-32GB (1)","1","84","[CUDA memset]",4211
2037.778359,0.001312,,,,,,,,,,0.000092,0.068146,"Pageable","Device","Tesla V100-DGXS-32GB (1)","1","81","[CUDA memcpy HtoD]",4217
2038.938248,0.001024,,,,,,,,,,0.000092,0.087311,"Pageable","Device","Tesla V100-DGXS-32GB (1)","1","81","[CUDA memcpy HtoD]",4219
2039.777278,0.013695,,,,,,,,,,10.000000,713.079591,"Device",,"Tesla V100-DGXS-32GB (1)","1","85","[CUDA memset]",4233
2080.901947,0.004224,,,,,,,,,,2.000000,462.387547,"Device",,"Tesla V100-DGXS-32GB (1)","1","86","[CUDA memset]",4247
2125.036979,0.001024,,,,,,,,,,0.000092,0.087311,"Pageable","Device","Tesla V100-DGXS-32GB (1)","1","81","[CUDA memcpy HtoD]",4253
2125.294576,0.001056,,,,,,,,,,0.000092,0.084666,"Pageable","Device","Tesla V100-DGXS-32GB (1)","1","81","[CUDA memcpy HtoD]",4255
2168.810128,0.011296,,,,,,,,,,8.000000,691.616501,"Device",,"Tesla V100-DGXS-32GB (1)","1","87","[CUDA memset]",4266
2212.431630,0.002208,,,,,,,,,,0.006393,2.827711,"Device",,"Tesla V100-DGXS-32GB (1)","1","80","[CUDA memset]",4272
2226.027332,0.001440,,,,,,,,,,0.000015,0.010348,"Pageable","Device","Tesla V100-DGXS-32GB (1)","1","80","[CUDA memcpy HtoD]",4281
2226.036132,0.001792,,,,,,,,,,0.006393,3.484144,"Pageable","Device","Tesla V100-DGXS-32GB (1)","1","80","[CUDA memcpy HtoD]",4284
2230.369806,0.192925,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4310
2230.671722,0.181950,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4360
2230.868936,0.182365,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4410
2231.052165,0.184126,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4460
2231.237155,0.184094,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4510
2231.422177,0.185725,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4560
2231.608766,0.183390,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4610
2231.793244,0.183230,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4660
2231.977498,0.181053,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4710
2232.159543,0.183518,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4760
2232.344021,0.181534,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4810
2232.526515,0.189374,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4860
2232.716881,0.181469,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4910
2232.899278,0.181022,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",4960
2233.081292,0.183870,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",5010
2233.266154,0.182205,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",5060
2233.449287,0.183742,1,1,1,640,1,1,96,5.203125,40.312500,,,,,"Tesla V100-DGXS-32GB (1)","1","16","ncclKernel_AllReduce_RING_LL_Sum_float(ncclDevComm*, unsigned long, ncclWork*)",5110
